path,page,png_sha256,raw_sha256,source
frequenciesSQ11.pdf,1,6673dfdc776786f972026d6fa39b43f2bac3206c497d71cad6c29f7e926b3e41,681efa1016c7ae8212f12db321677d005705cc40823cec4e515b5fc9d45978e7,rerun
frequenciesSQ12.pdf,1,bbcbe31e352f6237fc835ef8d29664e61c8598a46b871e384724d0c119f34270,ba437c8ddc164e09233ef325be05e89dfb09fa0bb6f208dbcafe51d61293d595,rerun
frequenciesSQ2.pdf,1,4bbe257e8fb6faadefc43e6894cc44d9565a9aa9ab125182a3c809706cb97434,a74c530ab44bdf1b6481d11947f8cfe974fc0cb73abfef194a6e67ec10dc88c2,rerun
frequenciesSQ3.pdf,1,280a2dacd0882832f02a780e90e5308621548c23da0c27bb4c16f1a8b5c9c56a,e97c030f76464f8ffb720a53a49bbc1135593be73ccd35b72dbdb349bfc6fbe4,rerun
frequenciesSQ4.pdf,1,0a5dd4529f3f498c76044cf2b1d30617aac65ea849a1228ecfd387c8f2a9bb94,0f266e0598a01b9f7e2abbfc46bba846f55fc56c17debf4898ef1334b404b560,rerun
frequenciesSQ5.pdf,1,6effdfe96b231677b156f13b42d95ac6dd4d031d6bcad1c1d0581d80c4d287f2,d21e73d2a935f5830153936cefc27a6f76c27795a8810927f4db6f178ce1a18e,rerun
frequenciesSQ6.pdf,1,6ba9e89341c4763a54df7d5f5b92d9a5f9b0db4f34a1a4fbd335b57b72eccfff,7ce4325912e3bb1d011b11b92c45ef88612f37e20593f29697d5455829fc1a20,rerun
frequenciesSQ7.pdf,1,1b8d9c098fad9a9b1cd0e1f94c7366664af1ad8827e083395ae90e0642e963b1,cc9d52d1ab00bdf65b75b393c01b765daee06d1b43d25c3c98c594841fa8886c,rerun
frequenciesSQ8.pdf,1,ee8b718ba7e26afc9b9798cf4e3efc27d7835c6d728b8fedf53fe63d26706e7d,04f3ea5f5c48051a3cd03fbe373884859db76a4e5ddcfb25ae0a797a84957c97,rerun
frequenciesSQ9.pdf,1,957c5ffad403629c946194d84b929b1ea4b28c45f6ab18c2c11e898e6f26d697,b3f1451d97ed1ede59699e3cfd644e40cd9b4f2c4c6e6ea6679718585de87574,rerun
H2_dd_tax_collection_1.pdf,1,15cf6d2876f177dd957759b257ca9f3c7800ffc77043b52dab947aa83f560818,0f1ec6be963d75eada6e1cd0c370aa66004c8ca423ff75f4203ed914a735e701,asis-untouched
I6_plot_cumsum_actual_reform_multby20_sample.pdf,1,7e28d162086647e31aaac6e80d55b7b5dec2a9ec6b7347862e49863cf6310c75,5cc2683574bcc6fd8db91f1becacf7e9685de4af605dc1b7876d2863acfac336,rerun
new-12.pdf,1,9071fc3f300eec3e728f1107484735c5659309bcc6882ac0fbcc9d3f7c31d011,c4bf7f256fb13305c37c8bee50d6bb98e8fe8b859811201f144536da1a093032,rerun
new-3.pdf,1,b4afb65a6f3a1164707773fb5c156a6f5f20d4c437e3015e2504c9dc6b1e99ee,96b2af67f4480359c187892f30d93e04f6c570016b3148b29f7d735656655c8b,rerun
new0.pdf,1,7d208068b83281a653e8d3a13e65f1d6012cfb38e40224abe88f4582d214c1f5,1c0d19dfd4a9db0edd49c35397c69e282774950120a000c0552f3ceb1bd3ebd1,rerun
new13.pdf,1,ff219673241588e2378e31ea6f1fe464c129ba4612492303f761e6b7c1970bc4,9156c43026ab49a935fbc022cacea9579ff6f2a3e9e5f2da8ec79922274e248d,rerun
new4.pdf,1,002d9a84ecf5572d77d54fb2080b9b49daa827647b4f16763edee5f07b7f20d5,0c972fc48c25d503069629ca9d2aab3f0a11694d7cfa6f4dc1c685f2fd6d9597,rerun
old-12.pdf,1,926a333664ea08f9f9e4ac252898e7e7f42b42c0d4e9de57710f497f805142d2,41c26b968a2bdaa237537c0c5736eaa44298bf1bb507446ddfb0d5890e36c32b,rerun
old-3.pdf,1,f182e49ebc9fd0bb190c7b941aef39a451749f007bd7ce401b6e6e350ebf6b85,3dd03096b3b90ffbbe1fe8f2c9c8294cf2874db82f90fbbd5b2a5aa3304fad38,rerun
old0.pdf,1,c14ea1d7dbe6cbd9db9fbae9e205cf8212efc8295af17ed75803adf5a31cf433,d11b3abe0fb71d362a7887bf4ae5ce46bf67016ddfadd3565fddc92e6767630e,rerun
old13.pdf,1,a5eb7cd21f7bd20e71124ebaff781fcc66953f13f666534e1aa2e35a027d7a6e,6f706d53726712f5b3c5a0f79ed44375b28960271542a31213d9ce8d2389cedf,rerun
old4.pdf,1,e143c3be2ad15f8487759168b0842313cd8f9fb37b0c1e5e5e052f601acfba2e,67c9218260f8d02e2cb601572763b11333c521556338809d8b91818555606698,rerun
_main.pdf,1,cae059565b10be52907982ad82092a4c2fa3a4fef467b2ed4c7a4ff934b2e49c,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,2,53529ea8406ab8b25cb9885ca74d73f32697a321e7de4897ac15a02a3bab3eda,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,3,19840a4e18bf80e6bcdbdc5ab3c76202a4bfcc27fec1c9e3bf10ee4a7d1a19e4,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,4,f0b1c7ddf81b1fd6bc013305431784b966ffbc8764c5b85afdb3ef33da82aa12,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,5,d8fbd69ca7f5d45a8c10737d282a0ae56bcc9621d39f4dc69330509b5632e6d9,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,6,ba9f904f931cd12fd8cd3f62fb3e68b8d4d51d87c44d8355aae30fb2a88d510c,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,7,96c5d4fbea676895ebff774391af2f81c1635c31052a9f6e6d9b482e5bd2787b,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,8,062a1001450c32dccf1a220f827350d3df0c5b5e616954bd80f9891dbbdf1290,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,9,1fd64d1e24bff4d83ad2785a0610590731b8d59e4252477359bf4d07141c426a,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,10,17157bf1639f0fc4de5e0344ebe5b8fa77963254b8dab5c916f704986996191c,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,11,fd22000a53b9ea81fa2c664645954f38d980fab787d9d0c3ba8dcec5b43d7e8f,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,12,a4901578625eb6bf275486dfb63cebb9633f27d76838c261d5375226b6c7e27b,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,13,24bc66b5e2b753eca4cfd1c40621320d82c5c62dca1c880272e60fbc383daa76,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,14,e90265c3e44bca61363c0d7fe7d7cc8b36944a12aae7b18cb38ef7b4ea1bd7a5,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,15,6d3856a8963f326e1656ef9ea38f9b8ac7b4411f1371a88ea58e3ebc4437b423,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,16,42192cc4de881b2985920e717ec20ab5014c0eaf5dc2e601541f0b72de73ebec,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,17,db35acd1fb11dbe1bd98ca6be835192da2a21b4e651f85ef945b12e546f503f9,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,18,4da04df86567acdc7e12b6af64605e6e9a3db429a2bd020cc4e8cbe813183c16,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,19,e556c4aa8a02a2b2ce95f20e15e51f18b95dfb055af943c8f0314a579ae8e73d,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,20,222e8708ad8e3ca85fcd459944595ac944302ea32944db484776d25bebc4ac19,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,21,dc450037ff9a848e448ac8a8dae510092073439cc941a0cd9e8d2ef85b70153c,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,22,1477e704bad78da24cea0167db577858c7e7d755f9dc26b2e6ca394ce692ff3c,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,23,217982c5220bd4996fb28ad6f93b9d0f078c4808a86f63106991e281dda43660,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,24,2155157f82015d57f06680083a001c63ebf9939bd2a018f427e43eb081646c10,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,25,6263131ff4a032a40cb9b7212b37bfdfd04e9fe230ec820c1fd737ced9a1c95e,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,26,67f4b5844abe68f461952324705887f1b2ca1ad008abcad2e3e8f05d2cc9379c,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,27,9fe94605781210fea60cf0483e7a700d73a0183c218cd2223906370f135da33b,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,28,13770ef2338c4a0ff1431e517051432809cc809f3a8bde9549f833bb2ece6c01,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,29,413397f85588c2e9a2f775525b1f9dcc8f7a76048db11f3fe9505538a49ab0ce,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,30,642a9c6fd97216b81cb9f261a006ed67e84c8fd040aa4cda3209e2fb34561027,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,31,b7557c907e0f1d896da928307118d6d89d87d1f0fe815f14b30f2605e6ad7564,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,32,0707d67e3fb52ad93ed3816370d53132220fdd5fb8997092d5380d59d15dc866,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,33,2b36b722d5b6f81d74b68e44de7845be22fe438d47f335aa841c9e3328ae7262,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,34,3a7affb1f723c4216c8c536be60d134b38c817fd3ef78f197096a5b5f2f51b15,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,35,fdcb7bd36cbcf12622d832cd1e737e4065d437dd4b8dc6fe1ec1ee1ef426ada5,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,36,a24b8d439377eca7de78236c54ded8e6551a0e314bd659402bdeb00b6225ad74,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,37,45d886d52c41d1ff94b22131865c2e5ec640cb326ce44fdfbf1743c003116aed,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,38,1b13141009b2a2ede800ccdba5cc8bffbcb3155a99a71427879ca83242ad0a16,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,39,00d7dbe561cbd5ff286db8b6172dd42c42b8cc829d588a4eb1cf384872d49f37,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,40,bcfc887b9bc3cf97a2cfe00c06e2830e209c44c641d24ca61a4fc71f89f5d0f7,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,41,e5cf74d5221b9b76a5039f840005253b50d3a535c48ad155b80e118ec4c0914b,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,42,07541981aa2118213090b5c14ba9a6430db0565e64b45cd5233eb94e5c1fe991,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,43,1c28559f37ffdebfa142d45163023a53e65a098d9144d77fbcb97b4cf7976fba,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,44,1192833f52faa54a3371049844c8030ad2fd262231ce935fea4a57c961526cb7,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,45,b18e4daf3693bfeaabfe8849f5d620d7f67a5c858077ab63c52daa33d6dc5e98,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,46,54eba2b81e18a57c44007ecb6e337f6c8370832bf33fa544788b91ced240de99,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,47,97193919a82bf5566a8e652869c66f545f3781a4927c1a4681e12948023c3c36,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,48,0960b5e67641a216af608693eae330c5aa71cf26410d59585571f3d717dc9f8d,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,49,cce49acc5c26eb7a89bec4de3f9a9a6c575aebca871359ea8a52d1667bba3e29,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,50,8e184455a67233a42efd8b0fa6bcef9bc3cc8737e35e04b32cd44f6ae4e1834e,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,51,753fd37edd9848382242ae2ab4156b28a9cbae1b743c8e8fbfa5f190c6a1d914,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,52,80343b2c66a717ddb4d2529791c9e00c557077c1995c9d1fa161a67d57a103d9,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,53,30497b1b59677ec664da95277cf9be628b47be6df6b216a7c8e15028cca94c3f,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,54,a552aca9b02981a6ccc4c692d9a9280e9845db1fdb64edf16acf8ee934c4402a,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,55,b365ede7f6a110f71b32cdca70df6efea7f437a782609680fb2c140cc8f4cf1f,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,56,9b9bbaa8f815054b8d801855db44b53831a1648c205e7afa55fdbef1648dc274,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,57,7217fc0fe601ca6a7885e413a2972f0bd71f8dc7d27044c1f15ab5cad7887a0d,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,58,b12462face0658c4cdd17b0df2688dc726dad36d24fc06ab5fc81c0fa4544506,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,59,0e68f8e3f386a41d513c25e2b3ec14af0d7079885978f5b9ce7a43a456cf9b35,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,60,dca7a444ad73a5ed6ea55ecda02d4a9fca86ebdd9cf51498477b721b4c52977b,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,61,6f8ba010b433621398ccb240b364e77bd02c8f2fb42d9116cd67a5558cd2a7a3,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,62,1bd2816e99e69aba6d8979b710248a29d76d0afd026be09ce6e3d69164853d4b,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,63,e3e81f8b2d0ff31dc66f62cbb1b1e4120e36f5d458a2cfd7692b473390d1c4b1,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,64,7f430a515052cc18fadf7b1b61b4b84c8856b1c3c61e749802efd03b2780120a,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,65,d5f9d774f71d6a96d044647b5d845bbadedfdea5d4f10bc84464450fc49b4ba9,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,66,b8386de70453b5d14f9d40eb5acbbcfd41e812a10702b5fb7c68112be6b8a727,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,67,e115d072983d38d690ed6501aecaeb179f67fea33f30e4fe7f06621a6fdb3730,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,68,b5648a55afdb07117f4673c5ac6671863951d4d0e163e53787cdc98ae1e8960e,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,69,dbed1184b708a4d65a5fece61aa45e6ad927b2acd9c6f2219591ef53a473282e,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,70,9d96ef0703de7a7ce7c424973024427447d1f212b58548e5bd4e513d7be03903,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,71,62f2d1bac850bdd6f04c40f3c631f2a6abb6578b59d5241cd2be7fa17ac8f70a,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,72,4b0dee2afa60931934270e5284639b78f4ed4b12cea8272eeb20c44db0c0eb48,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
_main.pdf,73,1307c8fa49223278e5b9a6b3a4a3033c08f2161873303c0d00f2f74ffd29bdcd,8948b0a18feb12894335910769c66263d172327bef50dd014f0b9a7b03a0c947,rerun
